geography,crime,week_to_date_current,week_to_date_prior,week_to_date_pct_change,twenty_eight_day_current,twenty_eight_day_prior,twenty_eight_day_pct_change,year_to_date_current,year_to_date_prior,year_to_date_pct_change,historical_2_yr_pct,historical_14_yr_pct,historical_31_yr_pct
Citywide,Murder,2,6.0,-66.666666666666,15,29,-48.275862068965,77,108,-28.703703703703,-37.903225806451,-49.673202614379,-87.931034482758
Citywide,Rape,44,51.0,-13.725490196078,173,158,9.493670886075,725,672,7.886904761904,40.776699029126,75.970873786407,-29.474708171206
Citywide,Robbery,292,349.0,-16.332378223495,1038,1199,-13.427856547122,4146,4583,-9.535238926467,-24.010263929618,-29.597554763117,-85.162652542676
Citywide,Fel. Assault,575,661.0,-13.010590015128,2273,2430,-6.460905349794,9361,9494,-1.400884769328,2.272478968644,75.496812898387,-25.129968807486
Citywide,Burglary,188,238.0,-21.008403361344,792,961,-17.585848074922,3516,4399,-20.07274380541,-19.39477303989,-39.095790750043,-89.335759781619
Citywide,Gr. Larceny,867,987.0,-12.158054711246,3458,3592,-3.730512249443,14277,14820,-3.663967611336,-11.717783823893,22.982169006805,-46.136723760658
Citywide,G.L.A.,227,316.0,-28.164556962025,900,1185,-24.050632911392,3755,4134,-9.167876149008,-14.425706472196,15.148727384238,-90.159079592211
Citywide,Transit,57,38.0,50.0,171,163,4.907975460122,732,733,-0.136425648021,0.411522633744,5.323741007194,
Citywide,Housing,115,135.0,-14.814814814814,409,476,-14.0756302521,1768,1938,-8.771929824561,-12.214498510427,44.799344799344,
Citywide,Petit Larceny,1959,2104.0,-6.891634980988,7740,8049,-3.838986209467,31896,34880,-8.555045871559,-11.177944862155,27.553387187075,
Citywide,Retail Theft,873,1065.0,-18.028169014084,3541,4135,-14.365175332527,14955,18621,-19.687449653616,-26.311899482631,,
Citywide,Misd. Assault,931,994.0,-6.338028169014,3632,3672,-1.089324618736,14666,14497,1.165758432779,-0.224505068371,1.144827586206,
Citywide,UCR Rape*,52,57.0,-8.771929824561,214,188,13.829787234042,898,841,6.777645659928,8.062575210589,,
Citywide,Other Sex Crimes,130,133.0,-2.255639097744,456,453,0.662251655629,1725,1715,0.583090379008,2.495543672014,,
Citywide,Shooting Vic.,13,21.0,-38.095238095238,61,78,-21.794871794871,236,250,-5.6,-18.620689655172,-52.323232323232,-87.138964577656
Citywide,Shooting Inc.,12,19.0,-36.842105263157,53,66,-19.696969696969,201,213,-5.633802816901,-18.623481781376,-50.37037037037,-87.971274685816
Citywide,Hate Crimes,0,12.0,-100.0,41,68,-39.705882352941,194,209,-7.177033492822,-5.365853658536,,
Citywide,Traffic Fatalities,5,1.0,400.0,17,11,54.545454545454,60,58,3.448275862068,-26.829268292682,,
Manhattan South,Murder,0,0.0,,2,1,100.0,4,4,0.0,-33.333333333333,-42.857142857142,-88.235294117647
Manhattan South,Rape,5,6.0,-16.666666666666,16,20,-20.0,53,74,-28.378378378378,12.765957446808,65.625,-19.696969696969
Manhattan South,Robbery,32,45.0,-28.888888888888,94,148,-36.486486486486,377,521,-27.639155470249,-26.3671875,-1.822916666666,-88.641156974992
Manhattan South,Fel. Assault,47,71.0,-33.802816901408,180,213,-15.492957746478,773,774,-0.129198966408,5.601092896174,84.486873508353,-28.293135435992
Manhattan South,Burglary,28,31.0,-9.677419354838,117,143,-18.181818181818,586,692,-15.317919075144,-11.077389984825,-8.580343213728,-85.054832950777
Manhattan South,Gr. Larceny,180,188.0,-4.255319148936,694,691,0.434153400868,3069,3249,-5.540166204986,-8.41539838854,-8.278541542139,-70.456295725837
Manhattan South,G.L.A.,8,8.0,0.0,26,26,0.0,90,97,-7.21649484536,-33.823529411764,-19.642857142857,-95.734597156398
Manhattan South,Transit,16,11.0,45.454545454545,49,45,8.888888888888,213,245,-13.061224489795,-1.388888888888,15.760869565217,
Manhattan South,Housing,12,13.0,-7.692307692307,36,32,12.5,157,153,2.614379084967,19.847328244274,30.833333333333,
Manhattan South,Petit Larceny,396,386.0,2.590673575129,1485,1506,-1.394422310756,6097,6648,-8.288206979542,-14.727272727272,15.102888427411,
Manhattan South,Retail Theft,284,301.0,-5.647840531561,1097,1146,-4.275741710296,4743,5387,-11.954705773157,-22.601174934725,,
Manhattan South,Misd. Assault,92,109.0,-15.596330275229,407,397,2.518891687657,1626,1614,0.743494423791,1.752190237797,34.158415841584,
Manhattan South,UCR Rape*,6,6.0,0.0,20,22,-9.090909090909,67,85,-21.176470588235,-11.842105263157,,
Manhattan South,Other Sex Crimes,21,25.0,-16.0,74,88,-15.90909090909,273,300,-9.0,-5.53633217993,,
Manhattan South,Shooting Vic.,1,1.0,0.0,5,1,400.0,7,4,75.0,-36.363636363636,-41.666666666666,-87.5
Manhattan South,Shooting Inc.,1,1.0,0.0,4,1,300.0,6,4,50.0,-33.333333333333,-25.0,-87.755102040816
Manhattan South,Hate Crimes,0,3.0,-100.0,5,8,-37.5,31,47,-34.042553191489,-40.384615384615,,
Manhattan South,Traffic Fatalities,0,1.0,-100.0,1,1,0.0,3,6,-50.0,-25.0,,
Manhattan North,Murder,0,1.0,-100.0,2,8,-75.0,5,14,-64.285714285714,-73.684210526315,-68.75,-95.535714285714
Manhattan North,Rape,3,3.0,0.0,12,12,0.0,63,69,-8.695652173913,46.511627906976,1.612903225806,-60.377358490566
Manhattan North,Robbery,33,38.0,-13.157894736842,121,127,-4.724409448818,460,560,-17.857142857142,-33.908045977011,-39.473684210526,-84.952567877003
Manhattan North,Fel. Assault,67,66.0,1.515151515151,267,239,11.715481171548,976,948,2.95358649789,-4.780487804878,67.123287671232,-44.068767908309
Manhattan North,Burglary,24,21.0,14.285714285714,102,105,-2.857142857142,446,491,-9.164969450101,-7.660455486542,-3.253796095444,-87.787513691128
Manhattan North,Gr. Larceny,118,148.0,-20.27027027027,460,508,-9.448818897637,1856,1958,-5.209397344228,-12.162801703738,26.516700749829,-48.315232525758
Manhattan North,G.L.A.,10,17.0,-41.176470588235,51,84,-39.285714285714,223,269,-17.100371747211,-24.662162162162,31.176470588235,-93.199146081122
Manhattan North,Transit,8,2.0,300.0,21,12,75.0,83,78,6.410256410256,-6.741573033707,7.792207792207,
Manhattan North,Housing,24,23.0,4.347826086956,82,96,-14.583333333333,341,438,-22.146118721461,-21.967963386727,32.684824902723,
Manhattan North,Petit Larceny,235,282.0,-16.666666666666,1016,993,2.316213494461,3999,4708,-15.059473237043,-4.192620987062,41.9595314164,
Manhattan North,Retail Theft,128,137.0,-6.569343065693,481,544,-11.580882352941,1851,2657,-30.334964245389,-16.808988764044,,
Manhattan North,Misd. Assault,77,120.0,-35.833333333333,386,411,-6.082725060827,1540,1557,-1.091843288375,-1.910828025477,-7.396271797955,
Manhattan North,UCR Rape*,3,6.0,-50.0,15,19,-21.052631578947,75,88,-14.772727272727,7.142857142857,,
Manhattan North,Other Sex Crimes,14,12.0,16.666666666666,51,49,4.081632653061,200,188,6.382978723404,4.712041884816,,
Manhattan North,Shooting Vic.,2,2.0,0.0,12,8,50.0,29,26,11.538461538461,-9.375,-49.122807017543,-88.492063492063
Manhattan North,Shooting Inc.,2,2.0,0.0,11,7,57.142857142857,26,23,13.043478260869,0.0,-50.0,-88.936170212766
Manhattan North,Hate Crimes,0,1.0,-100.0,9,4,125.0,34,25,36.0,-15.0,,
Manhattan North,Traffic Fatalities,2,0.0,,2,1,100.0,8,6,33.333333333333,60.0,,
Bronx,Murder,2,2.0,0.0,3,11,-72.727272727272,28,32,-12.5,-20.0,-17.647058823529,-82.389937106918
Bronx,Rape,9,15.0,-40.0,46,40,15.0,201,179,12.290502793296,42.553191489361,128.409090909091,-9.459459459459
Bronx,Robbery,78,113.0,-30.973451327433,302,407,-25.798525798525,1263,1450,-12.896551724137,-20.963704630788,-6.305637982195,-76.641390789717
Bronx,Fel. Assault,175,166.0,5.421686746987,685,651,5.222734254992,2747,2723,0.881380829966,9.70447284345,96.63564781675,3.076923076923
Bronx,Burglary,55,55.0,0.0,205,226,-9.29203539823,819,1004,-18.426294820717,-14.509394572025,-16.08606557377,-86.667751912746
Bronx,Gr. Larceny,164,197.0,-16.751269035533,626,747,-16.19812583668,2602,2949,-11.766700576466,-13.237745915305,90.204678362573,13.823272090988
Bronx,G.L.A.,66,114.0,-42.105263157894,219,391,-43.989769820971,1065,1438,-25.938803894297,-19.561933534743,63.594470046082,-79.499518768046
Bronx,Transit,8,2.0,300.0,19,23,-17.391304347826,128,102,25.490196078431,0.787401574803,20.754716981132,
Bronx,Housing,33,29.0,13.793103448275,115,135,-14.814814814814,517,510,1.372549019607,-9.773123909249,62.578616352201,
Bronx,Petit Larceny,366,358.0,2.234636871508,1354,1429,-5.248425472358,5619,5803,-3.170773737721,0.37513397642,43.195718654434,
Bronx,Retail Theft,123,116.0,6.03448275862,477,480,-0.625,1843,1937,-4.852865255549,-18.73897707231,,
Bronx,Misd. Assault,242,238.0,1.680672268907,915,865,5.780346820809,3594,3438,4.537521815008,3.842819994221,5.488699735837,
Bronx,UCR Rape*,12,17.0,-29.411764705882,56,51,9.803921568627,242,229,5.676855895196,6.607929515418,,
Bronx,Other Sex Crimes,24,31.0,-22.58064516129,90,98,-8.163265306122,371,354,4.802259887005,-6.075949367088,,
Bronx,Shooting Vic.,3,4.0,-25.0,13,33,-60.60606060606,82,90,-8.888888888888,-28.070175438596,-35.9375,-78.249336870026
Bronx,Shooting Inc.,3,4.0,-25.0,13,28,-53.571428571428,70,79,-11.392405063291,-23.076923076923,-36.363636363636,-79.411764705882
Bronx,Hate Crimes,0,0.0,,2,2,0.0,15,6,150.0,50.0,,
Bronx,Traffic Fatalities,1,0.0,,5,1,400.0,13,9,44.444444444444,-13.333333333333,,
Queens South,Murder,0,0.0,,3,0,,13,11,18.181818181818,18.181818181818,-35.0,-75.0
Queens South,Rape,9,6.0,50.0,28,14,100.0,86,61,40.983606557377,48.275862068965,95.454545454545,-22.522522522522
Queens South,Robbery,35,31.0,12.903225806451,102,93,9.677419354838,382,362,5.524861878453,-12.385321100917,-44.07027818448,-84.621578099839
Queens South,Fel. Assault,52,71.0,-26.760563380281,226,235,-3.829787234042,971,949,2.318229715489,-2.997002997003,88.178294573643,-12.522522522522
Queens South,Burglary,15,27.0,-44.444444444444,74,79,-6.32911392405,265,369,-28.184281842818,-24.501424501424,-57.735247208931,-91.083445491251
Queens South,Gr. Larceny,59,77.0,-23.376623376623,314,252,24.603174603174,1188,1025,15.90243902439,4.302019315188,29.552889858233,-49.618320610687
Queens South,G.L.A.,31,40.0,-22.5,118,160,-26.25,546,608,-10.197368421052,-10.049423393739,1.675977653631,-91.566265060241
Queens South,Transit,2,4.0,-50.0,13,10,30.0,47,28,67.857142857142,6.818181818181,17.5,
Queens South,Housing,1,8.0,-87.5,16,16,0.0,58,75,-22.666666666666,-15.942028985507,3.571428571428,
Queens South,Petit Larceny,148,174.0,-14.942528735632,677,694,-2.449567723342,2992,2903,3.0657940062,-1.675977653631,54.945624029,
Queens South,Retail Theft,43,82.0,-47.560975609756,243,318,-23.584905660377,1136,1226,-7.340946166394,-8.016194331983,,
Queens South,Misd. Assault,91,113.0,-19.469026548672,380,376,1.063829787234,1509,1506,0.19920318725,-1.178781925343,2.374491180461,
Queens South,UCR Rape*,9,6.0,50.0,32,16,100.0,111,77,44.155844155844,21.978021978022,,
Queens South,Other Sex Crimes,17,11.0,54.545454545454,41,36,13.888888888888,169,155,9.032258064516,28.030303030303,,
Queens South,Shooting Vic.,2,1.0,100.0,5,2,150.0,16,20,-20.0,-50.0,-72.881355932203,-90.697674418604
Queens South,Shooting Inc.,2,1.0,100.0,5,2,150.0,16,11,45.454545454545,-44.827586206896,-67.34693877551,-89.677419354838
Queens South,Hate Crimes,0,0.0,,4,3,33.333333333333,17,10,70.0,70.0,,
Queens South,Traffic Fatalities,0,0.0,,1,4,-75.0,5,11,-54.545454545454,-44.444444444444,,
Queens North,Murder,0,0.0,,0,4,-100.0,8,11,-27.272727272727,60.0,-20.0,-81.395348837209
Queens North,Rape,7,5.0,40.0,25,19,31.578947368421,90,75,20.0,55.172413793103,125.0,52.542372881355
Queens North,Robbery,34,36.0,-5.555555555555,132,117,12.820512820512,480,487,-1.437371663244,-32.584269662921,-21.440261865793,-84.405458089668
Queens North,Fel. Assault,54,76.0,-28.947368421052,228,265,-13.962264150943,919,1041,-11.719500480307,-7.730923694779,82.341269841269,4.313280363223
Queens North,Burglary,19,38.0,-50.0,92,145,-36.551724137931,413,666,-37.987987987988,-38.450074515648,-55.157437567861,-91.774546903007
Queens North,Gr. Larceny,101,111.0,-9.009009009009,417,420,-0.714285714285,1827,1768,3.337104072398,-18.328118015198,42.957746478873,-27.586206896551
Queens North,G.L.A.,45,54.0,-16.666666666666,225,212,6.132075471698,806,682,18.181818181818,3.865979381443,37.308347529812,-89.838628340897
Queens North,Transit,8,8.0,0.0,16,29,-44.827586206896,72,114,-36.842105263157,-18.181818181818,9.090909090909,
Queens North,Housing,7,5.0,40.0,19,18,5.555555555555,77,79,-2.53164556962,4.054054054054,67.391304347826,
Queens North,Petit Larceny,248,282.0,-12.056737588652,1002,1052,-4.752851711026,4308,4738,-9.075559307724,-22.182080924855,44.904137235116,
Queens North,Retail Theft,104,140.0,-25.714285714285,475,577,-17.677642980935,2118,2876,-26.356050069541,-39.22525107604,,
Queens North,Misd. Assault,109,113.0,-3.539823008849,427,444,-3.828828828828,1708,1771,-3.557312252964,-12.723556463975,8.651399491094,
Queens North,UCR Rape*,10,5.0,100.0,35,20,75.0,113,96,17.708333333333,20.212765957446,,
Queens North,Other Sex Crimes,19,14.0,35.714285714285,55,46,19.565217391304,188,185,1.621621621621,-2.590673575129,,
Queens North,Shooting Vic.,0,2.0,-100.0,6,6,0.0,14,15,-6.666666666666,180.0,-12.5,-83.529411764705
Queens North,Shooting Inc.,0,2.0,-100.0,3,6,-50.0,11,15,-26.666666666666,175.0,-8.333333333333,-86.585365853658
Queens North,Hate Crimes,0,1.0,-100.0,5,17,-70.588235294117,30,35,-14.285714285714,11.111111111111,,
Queens North,Traffic Fatalities,0,0.0,,3,1,200.0,10,6,66.666666666666,-47.368421052631,,
Staten Island,Murder,0,0.0,,0,0,,0,2,-100.0,-100.0,-100.0,-100.0
Staten Island,Rape,0,2.0,-100.0,6,9,-33.333333333333,33,27,22.222222222222,57.142857142857,65.0,10.0
Staten Island,Robbery,8,6.0,33.333333333333,25,22,13.636363636363,86,88,-2.272727272727,-21.100917431192,-33.333333333333,-81.779661016949
Staten Island,Fel. Assault,23,21.0,9.523809523809,76,90,-15.555555555555,325,333,-2.402402402402,-4.970760233918,88.953488372093,-7.932011331444
Staten Island,Burglary,5,0.0,,20,15,33.333333333333,78,131,-40.458015267175,-16.129032258064,-54.651162790697,-93.035714285714
Staten Island,Gr. Larceny,34,33.0,3.030303030303,114,104,9.615384615384,456,445,2.471910112359,-13.142857142857,51.495016611295,-11.456310679611
Staten Island,G.L.A.,5,3.0,66.666666666666,17,11,54.545454545454,77,63,22.222222222222,-7.22891566265,-18.947368421052,-95.330503335354
Staten Island,Transit,0,0.0,,0,0,,0,0,,,,
Staten Island,Housing,4,4.0,0.0,10,16,-37.5,36,49,-26.530612244898,-7.692307692307,100.0,
Staten Island,Petit Larceny,74,86.0,-13.953488372093,273,336,-18.75,1038,1460,-28.904109589041,-29.579375848032,-9.895833333333,
Staten Island,Retail Theft,33,64.0,-48.4375,128,207,-38.164251207729,502,873,-42.497136311569,-39.225181598063,,
Staten Island,Misd. Assault,35,42.0,-16.666666666666,126,165,-23.636363636363,549,621,-11.59420289855,-8.955223880597,-11.165048543689,
Staten Island,UCR Rape*,0,2.0,-100.0,7,9,-22.222222222222,45,35,28.571428571428,25.0,,
Staten Island,Other Sex Crimes,2,5.0,-60.0,13,21,-38.095238095238,63,77,-18.181818181818,6.779661016949,,
Staten Island,Shooting Vic.,0,0.0,,4,0,,7,3,133.333333333333,16.666666666666,-46.153846153846,-68.181818181818
Staten Island,Shooting Inc.,0,0.0,,3,0,,6,3,100.0,0.0,-45.454545454545,-70.0
Staten Island,Hate Crimes,0,1.0,-100.0,4,2,100.0,8,4,100.0,0.0,,
Staten Island,Traffic Fatalities,1,0.0,,2,0,,5,2,150.0,66.666666666666,,
1st Precinct,Murder,0,0.0,,0,0,,0,0,,-100.0,,-100.0
1st Precinct,Rape,1,0.0,,1,1,0.0,2,9,-77.777777777777,-71.428571428571,,-50.0
1st Precinct,Robbery,3,4.0,-25.0,16,16,0.0,42,53,-20.754716981132,-2.325581395348,100.0,-85.906040268456
1st Precinct,Fel. Assault,1,4.0,-75.0,6,14,-57.142857142857,66,49,34.69387755102,13.793103448275,230.0,13.793103448275
1st Precinct,Burglary,4,4.0,0.0,15,18,-16.666666666666,62,64,-3.125,-19.480519480519,-4.615384615384,-78.839590443686
1st Precinct,Gr. Larceny,11,21.0,-47.619047619047,79,84,-5.95238095238,388,414,-6.280193236714,6.887052341597,7.182320441988,-66.406926406926
1st Precinct,G.L.A.,5,0.0,,9,4,125.0,23,13,76.923076923076,130.0,187.5,-91.98606271777
1st Precinct,Transit,3,0.0,,7,8,-12.5,19,40,-52.5,-24.0,-20.833333333333,
1st Precinct,Housing,0,0.0,,0,0,,0,0,,,,
1st Precinct,Petit Larceny,57,61.0,-6.55737704918,249,252,-1.190476190476,889,1173,-24.211423699914,-35.951008645533,61.636363636363,
1st Precinct,Retail Theft,48,60.0,-20.0,221,238,-7.142857142857,839,1150,-27.043478260869,-39.158810732414,,
1st Precinct,Misd. Assault,9,6.0,50.0,33,37,-10.81081081081,132,158,-16.455696202531,-11.409395973154,60.975609756097,
1st Precinct,UCR Rape*,1,0.0,,2,2,0.0,3,12,-75.0,-62.5,,
1st Precinct,Other Sex Crimes,0,2.0,-100.0,8,12,-33.333333333333,23,35,-34.285714285714,-28.125,,
1st Precinct,Shooting Vic.,0,0.0,,1,0,,1,0,,,,-75.0
1st Precinct,Shooting Inc.,0,0.0,,1,0,,1,0,,,,-75.0
1st Precinct,Hate Crimes,0,1.0,-100.0,0,1,-100.0,2,6,-66.666666666666,-66.666666666666,,
1st Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,,,
5th Precinct,Murder,0,0.0,,0,1,-100.0,0,1,-100.0,,,-100.0
5th Precinct,Rape,1,1.0,0.0,1,3,-66.666666666666,6,7,-14.285714285714,200.0,100.0,50.0
5th Precinct,Robbery,2,4.0,-50.0,13,19,-31.578947368421,51,54,-5.555555555555,45.714285714285,82.142857142857,-77.631578947368
5th Precinct,Fel. Assault,8,10.0,-20.0,26,27,-3.703703703703,86,71,21.12676056338,26.470588235294,65.384615384615,13.157894736842
5th Precinct,Burglary,2,1.0,100.0,9,12,-25.0,61,36,69.444444444444,3.389830508474,17.307692307692,-77.655677655677
5th Precinct,Gr. Larceny,16,14.0,14.285714285714,53,45,17.777777777777,228,216,5.555555555555,-5.394190871369,34.91124260355,-53.182751540041
5th Precinct,G.L.A.,0,0.0,,2,0,,3,5,-40.0,-72.727272727272,-25.0,-97.435897435897
5th Precinct,Transit,2,0.0,,7,2,250.0,28,18,55.555555555555,75.0,86.666666666666,
5th Precinct,Housing,0,2.0,-100.0,2,4,-50.0,16,18,-11.111111111111,-11.111111111111,33.333333333333,
5th Precinct,Petit Larceny,21,24.0,-12.5,79,88,-10.227272727272,355,394,-9.89847715736,-11.910669975186,-0.280898876404,
5th Precinct,Retail Theft,11,18.0,-38.888888888888,48,68,-29.411764705882,230,297,-22.558922558922,-30.722891566265,,
5th Precinct,Misd. Assault,6,13.0,-53.846153846153,33,43,-23.255813953488,126,152,-17.105263157894,-10.63829787234,51.807228915662,
5th Precinct,UCR Rape*,1,1.0,0.0,2,3,-33.333333333333,10,7,42.857142857142,25.0,,
5th Precinct,Other Sex Crimes,2,0.0,,10,7,42.857142857142,36,20,80.0,38.461538461538,,
5th Precinct,Shooting Vic.,0,0.0,,0,0,,0,0,,,,-100.0
5th Precinct,Shooting Inc.,0,0.0,,0,0,,0,0,,,,-100.0
5th Precinct,Hate Crimes,0,0.0,,1,0,,1,6,-83.333333333333,-88.888888888888,,
5th Precinct,Traffic Fatalities,0,1.0,-100.0,0,1,-100.0,0,1,-100.0,-100.0,,
6th Precinct,Murder,0,0.0,,0,0,,0,0,,,,
6th Precinct,Rape,0,0.0,,1,2,-50.0,4,5,-20.0,300.0,0.0,-20.0
6th Precinct,Robbery,3,2.0,50.0,5,11,-54.545454545454,23,32,-28.125,-56.603773584905,-48.888888888888,-91.901408450704
6th Precinct,Fel. Assault,3,5.0,-40.0,12,11,9.090909090909,43,38,13.157894736842,26.470588235294,48.275862068965,-43.421052631578
6th Precinct,Burglary,2,5.0,-60.0,15,16,-6.25,76,57,33.333333333333,-7.317073170731,11.764705882352,-70.428015564202
6th Precinct,Gr. Larceny,17,18.0,-5.555555555555,75,65,15.384615384615,254,299,-15.05016722408,-23.262839879154,-20.125786163522,-65.951742627345
6th Precinct,G.L.A.,1,0.0,,3,1,200.0,11,5,120.0,-31.25,-8.333333333333,-95.801526717557
6th Precinct,Transit,2,1.0,100.0,3,5,-40.0,15,23,-34.782608695652,-6.25,-34.782608695652,
6th Precinct,Housing,0,0.0,,0,0,,0,0,,,,
6th Precinct,Petit Larceny,27,25.0,8.0,116,96,20.833333333333,430,480,-10.416666666666,-25.862068965517,-11.340206185567,
6th Precinct,Retail Theft,18,9.0,100.0,72,53,35.849056603773,271,338,-19.8224852071,-43.067226890756,,
6th Precinct,Misd. Assault,12,6.0,100.0,37,31,19.354838709677,108,113,-4.424778761061,-10.0,35.0,
6th Precinct,UCR Rape*,0,0.0,,1,2,-50.0,6,6,0.0,200.0,,
6th Precinct,Other Sex Crimes,1,2.0,-50.0,4,6,-33.333333333333,12,28,-57.142857142857,-42.857142857142,,
6th Precinct,Shooting Vic.,0,0.0,,0,0,,0,0,,,,-100.0
6th Precinct,Shooting Inc.,0,0.0,,0,0,,0,0,,,,-100.0
6th Precinct,Hate Crimes,0,1.0,-100.0,1,2,-50.0,4,6,-33.333333333333,-50.0,,
6th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,,,
7th Precinct,Murder,0,0.0,,0,0,,0,2,-100.0,,-100.0,-100.0
7th Precinct,Rape,0,1.0,-100.0,0,3,-100.0,1,4,-75.0,-75.0,-50.0,-50.0
7th Precinct,Robbery,1,0.0,,3,7,-57.142857142857,19,43,-55.813953488372,-51.282051282051,-53.658536585365,-92.60700389105
7th Precinct,Fel. Assault,9,6.0,50.0,24,18,33.333333333333,77,77,0.0,-9.411764705882,57.142857142857,20.3125
7th Precinct,Burglary,2,1.0,100.0,6,4,50.0,45,36,25.0,-2.173913043478,164.705882352941,-60.869565217391
7th Precinct,Gr. Larceny,13,11.0,18.181818181818,36,31,16.129032258064,162,123,31.70731707317,26.5625,128.169014084507,17.391304347826
7th Precinct,G.L.A.,0,0.0,,2,2,0.0,4,4,0.0,-78.947368421052,-80.95238095238,-96.825396825396
7th Precinct,Transit,0,1.0,-100.0,2,5,-60.0,10,11,-9.090909090909,100.0,233.333333333333,
7th Precinct,Housing,9,8.0,12.5,21,17,23.529411764705,76,61,24.590163934426,4.109589041095,58.333333333333,
7th Precinct,Petit Larceny,32,27.0,18.518518518518,108,84,28.571428571428,381,352,8.238636363636,-5.45905707196,75.576036866359,
7th Precinct,Retail Theft,15,17.0,-11.764705882352,58,51,13.725490196078,214,207,3.381642512077,-17.374517374517,,
7th Precinct,Misd. Assault,12,5.0,140.0,47,29,62.068965517241,149,132,12.878787878787,-3.246753246753,46.078431372549,
7th Precinct,UCR Rape*,0,1.0,-100.0,0,3,-100.0,2,4,-50.0,-77.777777777777,,
7th Precinct,Other Sex Crimes,1,1.0,0.0,4,4,0.0,13,18,-27.777777777777,0.0,,
7th Precinct,Shooting Vic.,1,0.0,,2,0,,2,1,100.0,100.0,-33.333333333333,-75.0
7th Precinct,Shooting Inc.,1,0.0,,2,0,,2,1,100.0,100.0,0.0,-71.428571428571
7th Precinct,Hate Crimes,0,0.0,,0,0,,2,3,-33.333333333333,-77.777777777777,,
7th Precinct,Traffic Fatalities,0,0.0,,1,0,,1,0,,0.0,,
9th Precinct,Murder,0,0.0,,1,0,,1,1,0.0,,-50.0,-75.0
9th Precinct,Rape,0,2.0,-100.0,1,3,-66.666666666666,4,3,33.333333333333,-50.0,33.333333333333,-73.333333333333
9th Precinct,Robbery,4,4.0,0.0,6,13,-53.846153846153,23,39,-41.025641025641,-43.90243902439,-53.061224489795,-91.843971631205
9th Precinct,Fel. Assault,3,4.0,-25.0,10,16,-37.5,61,68,-10.294117647058,-4.6875,19.607843137254,-65.142857142857
9th Precinct,Burglary,7,0.0,,14,7,100.0,50,63,-20.63492063492,-10.714285714285,-43.820224719101,-81.412639405204
9th Precinct,Gr. Larceny,21,13.0,61.538461538461,56,63,-11.111111111111,214,265,-19.245283018867,-10.460251046025,-17.054263565891,-55.509355509355
9th Precinct,G.L.A.,1,2.0,-50.0,2,3,-33.333333333333,6,14,-57.142857142857,-50.0,-60.0,-96.491228070175
9th Precinct,Transit,1,0.0,,3,0,,4,4,0.0,0.0,-20.0,
9th Precinct,Housing,1,2.0,-50.0,9,9,0.0,40,46,-13.043478260869,73.91304347826,11.111111111111,
9th Precinct,Petit Larceny,26,41.0,-36.585365853658,122,164,-25.609756097561,473,541,-12.56931608133,0.852878464818,-7.797270955165,
9th Precinct,Retail Theft,18,23.0,-21.739130434782,65,73,-10.958904109589,250,267,-6.367041198501,-5.66037735849,,
9th Precinct,Misd. Assault,6,6.0,0.0,32,34,-5.882352941176,150,132,13.636363636363,26.050420168067,0.671140939597,
9th Precinct,UCR Rape*,0,2.0,-100.0,1,3,-66.666666666666,4,4,0.0,-55.555555555555,,
9th Precinct,Other Sex Crimes,1,0.0,,4,1,300.0,16,14,14.285714285714,-20.0,,
9th Precinct,Shooting Vic.,0,0.0,,2,0,,2,1,100.0,0.0,100.0,-84.615384615384
9th Precinct,Shooting Inc.,0,0.0,,1,0,,1,1,0.0,0.0,0.0,-88.888888888888
9th Precinct,Hate Crimes,0,0.0,,0,0,,4,1,300.0,,,
9th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,-100.0,,
10th Precinct,Murder,0,0.0,,0,0,,0,0,,,-100.0,-100.0
10th Precinct,Rape,2,0.0,,2,1,100.0,7,8,-12.5,75.0,250.0,-12.5
10th Precinct,Robbery,4,5.0,-20.0,8,12,-33.333333333333,23,38,-39.473684210526,-37.837837837837,-17.857142857142,-88.83495145631
10th Precinct,Fel. Assault,2,6.0,-66.666666666666,9,15,-40.0,36,51,-29.411764705882,0.0,-25.0,-54.430379746835
10th Precinct,Burglary,2,3.0,-33.333333333333,8,13,-38.461538461538,28,41,-31.70731707317,-12.5,-20.0,-82.926829268292
10th Precinct,Gr. Larceny,6,8.0,-25.0,44,37,18.918918918918,174,202,-13.861386138613,-23.684210526315,-9.844559585492,-36.95652173913
10th Precinct,G.L.A.,0,0.0,,0,2,-100.0,5,6,-16.666666666666,-72.222222222222,-68.75,-97.326203208556
10th Precinct,Transit,1,0.0,,3,0,,9,10,-10.0,-25.0,200.0,
10th Precinct,Housing,2,0.0,,3,1,200.0,15,17,-11.764705882352,15.384615384615,-16.666666666666,
10th Precinct,Petit Larceny,19,14.0,35.714285714285,83,73,13.698630136986,305,281,8.540925266903,51.741293532338,14.232209737827,
10th Precinct,Retail Theft,9,10.0,-10.0,45,41,9.756097560975,166,157,5.732484076433,86.516853932584,,
10th Precinct,Misd. Assault,2,7.0,-71.428571428571,20,26,-23.076923076923,113,88,28.40909090909,6.603773584905,-5.042016806722,
10th Precinct,UCR Rape*,2,0.0,,2,1,100.0,8,8,0.0,-11.111111111111,,
